Sample,qseqid,sseqid,pident,evalue,score,bitscore,length,qstart,qend,sstart,send,stitle,species,query_length
Q61,TRINITY_DN71294_c0_g1_i1,CAJHUB010000691.1,99.722,0,714,1319,720,1,720,30858,30139,"CAJHUB010000691.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro720, whole genome shotgun sequence",Nyctereutes procyonoides,721
Q61,TRINITY_DN70267_c1_g1_i1,CAJHUB010000726.1,99.314,0,714,1319,729,1,729,67204,67932,"CAJHUB010000726.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro752, whole genome shotgun sequence",Nyctereutes procyonoides,729
Q61,TRINITY_DN31217_c0_g1_i1,CAJHUB010000592.1,99.723,0,715,1321,721,1,721,23474,24194,"CAJHUB010000592.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro631, whole genome shotgun sequence",Nyctereutes procyonoides,721
Q61,TRINITY_DN57172_c0_g1_i1,CAJHUB010000765.1,99.051,0,715,1321,738,1,738,377567,378301,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,738
Q61,TRINITY_DN42624_c0_g1_i1,CAJHUB010000635.1,100,0,715,1321,715,1,715,183747,184461,"CAJHUB010000635.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro670, whole genome shotgun sequence",Nyctereutes procyonoides,715
Q61,TRINITY_DN15574_c0_g1_i1,NW_024009957.1,99.181,0,715,1321,733,1,733,10156,10888,"NW_024009957.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold463, whole genome shotgun sequence",Anas platyrhynchos,733
Q61,TRINITY_DN70051_c1_g1_i1,CAJHUB010000724.1,99.45,0,715,1321,727,1,727,53954,54680,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,744
Q61,TRINITY_DN18407_c0_g1_i1,CAJHUB010000620.1,99.723,0,715,1321,722,1,722,60872,61592,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,722
Q61,TRINITY_DN16944_c0_g1_i1,CAJHUB010000789.1,99.586,0,716,1323,725,1,725,32097268,32096544,"CAJHUB010000789.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro809, whole genome shotgun sequence",Nyctereutes procyonoides,725
Q61,TRINITY_DN41811_c0_g1_i1,CAJHUB010000761.1,99.587,0,716,1323,726,1,726,14887852,14887128,"CAJHUB010000761.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro784, whole genome shotgun sequence",Nyctereutes procyonoides,726
Q61,TRINITY_DN29607_c0_g1_i1,CAJHUB010000637.1,99.051,0,717,1325,738,1,738,122958,122221,"CAJHUB010000637.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro672, whole genome shotgun sequence",Nyctereutes procyonoides,738
Q61,TRINITY_DN55947_c0_g1_i1,CAJHUB010000260.1,100,0,717,1325,717,1,717,5439,6155,"CAJHUB010000260.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro332, whole genome shotgun sequence",Nyctereutes procyonoides,717
Q61,TRINITY_DN1357_c0_g1_i1,CAJHUB010000622.1,99.861,0,717,1325,720,1,720,78716,79435,"CAJHUB010000622.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro659, whole genome shotgun sequence",Nyctereutes procyonoides,720
Q61,TRINITY_DN23345_c0_g1_i1,CAJHUB010000726.1,100,0,717,1325,717,1,717,183571,182855,"CAJHUB010000726.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro752, whole genome shotgun sequence",Nyctereutes procyonoides,717
Q61,TRINITY_DN71308_c1_g1_i1,CAJHUB010000693.1,100,0,718,1327,718,1,718,84345,85062,"CAJHUB010000693.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro722, whole genome shotgun sequence",Nyctereutes procyonoides,718
Q61,TRINITY_DN38353_c0_g1_i1,CAJHUB010000758.1,100,0,718,1327,718,1,718,375112,375829,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,718
Q61,TRINITY_DN41187_c0_g1_i1,CAJHUB010000092.1,100,0,718,1327,718,1,718,1045,1762,"CAJHUB010000092.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro181, whole genome shotgun sequence",Nyctereutes procyonoides,718
Q61,TRINITY_DN13896_c0_g1_i1,CAJHUB010000729.1,99.724,0,718,1327,725,1,723,2787,2063,"CAJHUB010000729.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro755, whole genome shotgun sequence",Nyctereutes procyonoides,723
Q61,TRINITY_DN3839_c0_g1_i1,CAJHUB010000724.1,99.724,0,719,1328,725,20,744,165113,164389,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,744
Q61,TRINITY_DN42022_c0_g1_i1,CAJHUB010000724.1,99.725,0,720,1330,727,4,729,53642,52916,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,729
Q61,TRINITY_DN13768_c0_g1_i1,CAJHUB010000605.1,100,0,720,1330,720,1,720,73318,74037,"CAJHUB010000605.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro643, whole genome shotgun sequence",Nyctereutes procyonoides,720
Q61,TRINITY_DN45994_c0_g1_i1,CAJHUB010000758.1,100,0,720,1330,720,1,720,351224,351943,"CAJHUB010000758.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro781, whole genome shotgun sequence",Nyctereutes procyonoides,721
Q61,TRINITY_DN16001_c0_g1_i1,CAJHUB010000607.1,99.862,0,720,1330,723,1,723,13815,13093,"CAJHUB010000607.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro645, whole genome shotgun sequence",Nyctereutes procyonoides,723
Q61,TRINITY_DN71436_c0_g1_i1,CAJHUB010000680.1,99.862,0,720,1330,723,1,723,39044,39766,"CAJHUB010000680.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro710, whole genome shotgun sequence",Nyctereutes procyonoides,724
Q61,TRINITY_DN3350_c0_g1_i1,CAJHUB010000711.1,99.187,0,720,1330,738,1,738,39648509,39647772,"CAJHUB010000711.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro739, whole genome shotgun sequence",Nyctereutes procyonoides,738
Q61,TRINITY_DN29278_c0_g1_i1,CAJHUB010000760.1,99.589,0,720,1330,730,4,733,24993595,24994323,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,740
Q61,TRINITY_DN57448_c0_g1_i1,CAJHUB010000765.1,99.588,0,720,1330,729,1,729,249569,250297,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,729
Q61,TRINITY_DN30116_c0_g1_i1,CAJHUB010000620.1,99.455,0,720,1330,734,1,733,45296,46027,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,751
Q61,TRINITY_DN42175_c0_g1_i1,CAJHUB010000653.1,99.322,0,721,1332,738,1,735,4354317,4353580,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,735
Q61,TRINITY_DN1987_c0_g1_i1,CAJHUB010000731.1,99.862,0,721,1332,724,1,724,51780,51057,"CAJHUB010000731.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro757, whole genome shotgun sequence",Nyctereutes procyonoides,729
Q61,TRINITY_DN7266_c0_g1_i1,CAJHUB010000725.1,99.59,0,722,1334,731,1,731,51674,50944,"CAJHUB010000725.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro751, whole genome shotgun sequence",Nyctereutes procyonoides,731
Q61,TRINITY_DN361_c0_g1_i1,CAJHUB010000599.1,99.59,0,722,1334,731,1,731,55552,56282,"CAJHUB010000599.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro638, whole genome shotgun sequence",Nyctereutes procyonoides,731
Q61,TRINITY_DN57295_c0_g1_i1,CAJHUB010000738.1,99.456,0,723,1336,735,1,735,299169,298435,"CAJHUB010000738.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro763, whole genome shotgun sequence",Nyctereutes procyonoides,735
Q61,TRINITY_DN43226_c0_g1_i1,CAJHUB010000672.1,100,0,723,1336,723,1,723,45154611,45155333,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,727
Q61,TRINITY_DN56573_c0_g1_i1,CAJHUB010000760.1,99.457,0,723,1336,736,1,736,25039228,25039962,"CAJHUB010000760.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro783, whole genome shotgun sequence",Nyctereutes procyonoides,739
Q61,TRINITY_DN73699_c0_g1_i1,NW_024009963.1,99.192,0,723,1336,743,1,743,57580,56841,"NW_024009963.1 Anas platyrhynchos isolate Z2 breed Pekin duck unplaced genomic scaffold, ZJU1.0 scaffold470, whole genome shotgun sequence",Anas platyrhynchos,743
Q61,TRINITY_DN42748_c0_g1_i1,CAJHUB010000689.1,99.862,0,724,1338,727,1,727,22228,22954,"CAJHUB010000689.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro719, whole genome shotgun sequence",Nyctereutes procyonoides,727
Q61,TRINITY_DN72227_c0_g1_i1,CAJHUB010000727.1,99.191,0,724,1338,742,1,742,215533,216274,"CAJHUB010000727.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro753, whole genome shotgun sequence",Nyctereutes procyonoides,742
Q61,TRINITY_DN43339_c0_g1_i1,RAQP01000736.1,99.591,0,725,1339,734,1,734,798286,797553,"RAQP01000736.1 Marmota himalayana scaffold736, whole genome shotgun sequence",Marmota himalayana,734
Q61,TRINITY_DN56259_c0_g1_i1,CAJHUB010000672.1,100,0,725,1339,725,1,725,47088472,47087748,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,725
Q61,TRINITY_DN59295_c0_g1_i1,CAJHUB010000736.1,99.863,0,725,1339,728,1,728,89867,90594,"CAJHUB010000736.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro761, whole genome shotgun sequence",Nyctereutes procyonoides,728
Q61,TRINITY_DN2923_c0_g1_i1,CAJHUB010000738.1,99.064,0,725,1339,748,1,744,306350,305603,"CAJHUB010000738.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro763, whole genome shotgun sequence",Nyctereutes procyonoides,744
Q61,TRINITY_DN58435_c0_g1_i1,CAJHUB010000684.1,99.196,0,725,1339,746,1,744,22347,21605,"CAJHUB010000684.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro714, whole genome shotgun sequence",Nyctereutes procyonoides,744
Q61,TRINITY_DN27848_c0_g1_i1,CAJHUB010000736.1,99.727,0,726,1341,732,1,732,81927,82658,"CAJHUB010000736.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro761, whole genome shotgun sequence",Nyctereutes procyonoides,732
Q61,TRINITY_DN55898_c0_g1_i1,JAGTXV010000446.1,99.592,0,726,1341,735,1,735,1388171,1387437,"JAGTXV010000446.1 Muntiacus reevesi isolate NWPU-IOZ-04 HiC_scaffold_446, whole genome shotgun sequence",Muntiacus reevesi,735
Q61,TRINITY_DN43051_c0_g1_i1,CAJHUB010000715.1,99.727,0,726,1341,732,1,732,115980,116711,"CAJHUB010000715.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro742, whole genome shotgun sequence",Nyctereutes procyonoides,732
Q61,TRINITY_DN70794_c0_g1_i1,CAJHUB010000653.1,100,0,727,1343,727,1,727,4359305,4358579,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,727
Q61,TRINITY_DN871_c0_g1_i1,CAJHUB010000653.1,99.592,0,727,1343,736,1,736,4265862,4265127,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,736
Q61,TRINITY_DN71199_c0_g1_i1,CAJHUB010000765.1,99.593,0,727,1343,737,1,737,233474,232739,"CAJHUB010000765.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro788, whole genome shotgun sequence",Nyctereutes procyonoides,737
Q61,TRINITY_DN41213_c2_g1_i1,CAJHUB010000625.1,100,0,727,1343,727,1,727,187631,188357,"CAJHUB010000625.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro661, whole genome shotgun sequence",Nyctereutes procyonoides,727
Q61,TRINITY_DN589_c0_g1_i1,CAJHUB010000736.1,100,0,728,1345,728,28,755,104803,105530,"CAJHUB010000736.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro761, whole genome shotgun sequence",Nyctereutes procyonoides,755
Q61,TRINITY_DN15967_c0_g1_i1,CAJHUB010000704.1,99.863,0,728,1345,732,7,737,38295,39026,"CAJHUB010000704.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro732, whole genome shotgun sequence",Nyctereutes procyonoides,737
Q61,TRINITY_DN55865_c0_g1_i1,CAJHUB010000649.1,99.593,0,728,1345,738,1,737,61124159,61124896,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,774
Q61,TRINITY_DN14636_c0_g1_i1,CAJHUB010000510.1,100,0,729,1347,729,1,729,8700,9428,"CAJHUB010000510.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro558, whole genome shotgun sequence",Nyctereutes procyonoides,729
Q61,TRINITY_DN16696_c0_g1_i1,CAJHUB010000738.1,99.864,0,729,1347,733,1,733,368540,367809,"CAJHUB010000738.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro763, whole genome shotgun sequence",Nyctereutes procyonoides,733
Q61,TRINITY_DN70273_c0_g1_i1,CAJHUB010000092.1,100,0,729,1347,729,1,729,1775,1047,"CAJHUB010000092.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro181, whole genome shotgun sequence",Nyctereutes procyonoides,729
Q61,TRINITY_DN72700_c0_g1_i1,CAJHUB010000620.1,99.863,0,729,1347,732,1,732,11959,12690,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,732
Q61,TRINITY_DN42841_c0_g1_i1,CAJHUB010000755.1,99.864,0,729,1347,733,1,733,66049474,66050205,"CAJHUB010000755.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro779, whole genome shotgun sequence",Nyctereutes procyonoides,733
Q61,TRINITY_DN28051_c0_g1_i1,CAJHUB010000653.1,99.329,0,730,1349,745,1,745,4350411,4351155,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,745
Q61,TRINITY_DN14023_c1_g1_i1,CAJHUB010000724.1,99.729,0,730,1349,737,1,737,57616,58351,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,737
Q61,TRINITY_DN70479_c0_g1_i1,CAJHUB010000789.1,100,0,731,1351,731,1,731,32105191,32105921,"CAJHUB010000789.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro809, whole genome shotgun sequence",Nyctereutes procyonoides,731
Q61,TRINITY_DN32084_c0_g1_i1,CAJHUB010000672.1,100,0,731,1351,731,1,731,45155453,45154723,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,731
Q61,TRINITY_DN56001_c0_g1_i1,NC_051777.1,99.33,0,731,1351,746,1,746,2066,1321,"NC_051777.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 6, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,746
Q61,TRINITY_DN20740_c0_g1_i1,CAJHUB010000754.1,100,0,731,1351,731,1,731,22449538,22448808,"CAJHUB010000754.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro778, whole genome shotgun sequence",Nyctereutes procyonoides,731
Q61,TRINITY_DN47525_c0_g1_i1,CAJHUB010000718.1,99.462,0,732,1352,744,1,744,164408,165151,"CAJHUB010000718.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro745, whole genome shotgun sequence",Nyctereutes procyonoides,744
Q61,TRINITY_DN56086_c0_g1_i1,NC_051775.1,100,0,732,1352,732,1,732,59113,59844,"NC_051775.1 Anas platyrhynchos isolate Z2 breed Pekin duck chromosome 4, ZJU1.0, whole genome shotgun sequence",Anas platyrhynchos,732
Q61,TRINITY_DN28054_c0_g1_i1,CAJHUB010000684.1,99.729,0,732,1352,738,13,750,8456,9193,"CAJHUB010000684.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro714, whole genome shotgun sequence",Nyctereutes procyonoides,750
Q61,TRINITY_DN30275_c0_g1_i1,CAJHUB010000629.1,99.072,0,732,1352,754,1,754,34048,34799,"CAJHUB010000629.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro665, whole genome shotgun sequence",Nyctereutes procyonoides,754
Q61,TRINITY_DN56384_c0_g1_i1,CAJHUB010000649.1,99.596,0,732,1352,742,28,768,61124896,61124155,"CAJHUB010000649.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro683, whole genome shotgun sequence",Nyctereutes procyonoides,768
Q61,TRINITY_DN3696_c0_g1_i1,CAJHUB010000592.1,99.864,0,733,1354,737,1,736,39912,40648,"CAJHUB010000592.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro631, whole genome shotgun sequence",Nyctereutes procyonoides,736
Q61,TRINITY_DN30055_c0_g1_i1,CAJHUB010000620.1,99.73,0,733,1354,740,1,739,88714,87975,"CAJHUB010000620.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro657, whole genome shotgun sequence",Nyctereutes procyonoides,739
Q61,TRINITY_DN15035_c0_g1_i1,CAJHUB010000653.1,99.864,0,733,1354,736,1,736,4362432,4361697,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,736
Q61,TRINITY_DN28736_c0_g1_i1,CAJHUB010000754.1,99.864,0,733,1354,736,1,736,47127461,47126726,"CAJHUB010000754.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro778, whole genome shotgun sequence",Nyctereutes procyonoides,736
Q61,TRINITY_DN59535_c0_g1_i1,CAJHUB010000718.1,99.073,0,733,1354,755,4,758,167340,168093,"CAJHUB010000718.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro745, whole genome shotgun sequence",Nyctereutes procyonoides,758
Q61,TRINITY_DN42388_c1_g1_i1,CAJHUB010000730.1,99.073,0,734,1356,755,1,755,28495,29249,"CAJHUB010000730.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro756, whole genome shotgun sequence",Nyctereutes procyonoides,755
Q61,TRINITY_DN57647_c0_g1_i1,CAJHUB010000633.1,99.597,0,735,1358,744,26,769,63519,64262,"CAJHUB010000633.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro669, whole genome shotgun sequence",Nyctereutes procyonoides,769
Q61,TRINITY_DN71034_c0_g1_i1,CAJHUB010000653.1,99.203,0,735,1358,753,1,753,4387395,4386643,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,753
Q61,TRINITY_DN43817_c0_g1_i1,CAJHUB010000727.1,99.73,0,735,1358,741,1,741,15712,16452,"CAJHUB010000727.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro753, whole genome shotgun sequence",Nyctereutes procyonoides,741
Q61,TRINITY_DN2150_c0_g1_i1,CAJHUB010000653.1,99.864,0,735,1358,738,1,738,4242811,4243548,"CAJHUB010000653.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro687, whole genome shotgun sequence",Nyctereutes procyonoides,738
Q61,TRINITY_DN27461_c0_g1_i1,CAJHUB010000724.1,99.333,0,735,1358,750,4,753,2808,2059,"CAJHUB010000724.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro750, whole genome shotgun sequence",Nyctereutes procyonoides,754
Q61,TRINITY_DN14906_c0_g1_i1,CAJHUB010000710.1,99.597,0,735,1358,745,1,744,37565,38308,"CAJHUB010000710.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro738, whole genome shotgun sequence",Nyctereutes procyonoides,744
Q61,TRINITY_DN72896_c0_g1_i1,CAJHUB010000718.1,99.204,0,736,1360,754,1,754,154019,154772,"CAJHUB010000718.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro745, whole genome shotgun sequence",Nyctereutes procyonoides,754
Q61,TRINITY_DN60437_c0_g1_i1,CAJHUB010000672.1,99.597,0,736,1360,745,1,745,47098017,47097273,"CAJHUB010000672.1 Nyctereutes procyonoides isolate TBG_1078 genome assembly, contig: Nypro703, whole genome shotgun sequence",Nyctereutes procyonoides,745
